Id,task_1,task_2
data/test/nevus/ISIC_0015283.jpg,0.367571,0.0411685
data/test/nevus/ISIC_0014787.jpg,0.144256,0.0187546
data/test/nevus/ISIC_0014992.jpg,0.0722112,0.0799734
data/test/melanoma/ISIC_0014181.jpg,0.817169,0.128336
data/test/nevus/ISIC_0015455.jpg,0.161553,0.112811
data/test/melanoma/ISIC_0013073.jpg,0.818383,0.0284067
data/test/nevus/ISIC_0015983.jpg,0.0882132,0.701337
data/test/nevus/ISIC_0015464.jpg,0.211217,0.252008
data/test/melanoma/ISIC_0013459.jpg,0.41011,0.0560206
data/test/nevus/ISIC_0014962.jpg,0.0871659,0.092329
data/test/melanoma/ISIC_0013577.jpg,0.125585,0.767822
data/test/melanoma/ISIC_0015127.jpg,0.387223,0.149276
data/test/nevus/ISIC_0015008.jpg,0.0474716,0.248447
data/test/nevus/ISIC_0015938.jpg,0.0741201,0.00236229
data/test/nevus/ISIC_0015060.jpg,0.0763875,0.0059801
data/test/nevus/ISIC_0014746.jpg,0.0237844,0.218578
data/test/seborrheic_keratosis/ISIC_0012323.jpg,0.138739,0.511515
data/test/nevus/ISIC_0016045.jpg,0.0189469,0.0757783
data/test/nevus/ISIC_0016042.jpg,0.178907,0.144055
data/test/melanoma/ISIC_0014336.jpg,0.455174,0.496819
data/test/nevus/ISIC_0015118.jpg,0.0418907,0.0559892
data/test/nevus/ISIC_0015395.jpg,0.00528964,0.0603936
data/test/seborrheic_keratosis/ISIC_0013393.jpg,0.0240602,0.93511
data/test/nevus/ISIC_0015999.jpg,0.054357,0.101211
data/test/nevus/ISIC_0015016.jpg,0.196823,0.210304
data/test/seborrheic_keratosis/ISIC_0014386.jpg,0.157614,0.558273
data/test/nevus/ISIC_0015958.jpg,0.0600901,0.761866
data/test/melanoma/ISIC_0013908.jpg,0.650444,0.277466
data/test/nevus/ISIC_0014994.jpg,0.00417779,0.00271548
data/test/nevus/ISIC_0014729.jpg,0.0436804,0.0203533
data/test/melanoma/ISIC_0013833.jpg,0.529413,0.260669
data/test/nevus/ISIC_0016036.jpg,0.79892,0.112402
data/test/melanoma/ISIC_0014369.jpg,0.626709,0.0287137
data/test/nevus/ISIC_0014948.jpg,0.54526,0.0492934
data/test/nevus/ISIC_0015419.jpg,0.407697,0.330947
data/test/seborrheic_keratosis/ISIC_0014567.jpg,0.00423592,0.902483
data/test/seborrheic_keratosis/ISIC_0012273.jpg,0.0584956,0.936356
data/test/seborrheic_keratosis/ISIC_0014588.jpg,0.0179916,0.558475
data/test/nevus/ISIC_0015982.jpg,0.0669324,0.00974712
data/test/nevus/ISIC_0014853.jpg,0.109736,0.0049561
data/test/melanoma/ISIC_0013374.jpg,0.730528,0.0341709
data/test/seborrheic_keratosis/ISIC_0012522.jpg,0.103331,0.661959
data/test/nevus/ISIC_0014910.jpg,0.458546,0.143063
data/test/melanoma/ISIC_0014148.jpg,0.528439,0.34043
data/test/melanoma/ISIC_0013767.jpg,0.342187,0.280672
data/test/melanoma/ISIC_0014666.jpg,0.34492,0.0178347
data/test/melanoma/ISIC_0014434.jpg,0.0443005,0.848623
data/test/nevus/ISIC_0013164.jpg,0.0755474,0.0881134
data/test/nevus/ISIC_0015980.jpg,0.045949,0.0377562
data/test/seborrheic_keratosis/ISIC_0014419.jpg,0.478242,0.132346
data/test/seborrheic_keratosis/ISIC_0013764.jpg,0.144731,0.696757
data/test/nevus/ISIC_0014868.jpg,0.247628,0.0938234
data/test/nevus/ISIC_0015974.jpg,0.00726944,0.456018
data/test/nevus/ISIC_0015237.jpg,0.350521,0.0253148
data/test/nevus/ISIC_0015992.jpg,0.135039,0.00681618
data/test/melanoma/ISIC_0013455.jpg,0.220219,0.0528513
data/test/nevus/ISIC_0015009.jpg,0.0254068,0.369846
data/test/melanoma/ISIC_0014059.jpg,0.282607,0.00837677
data/test/melanoma/ISIC_0012989.jpg,0.00892445,0.0197749
data/test/nevus/ISIC_0015056.jpg,0.36363,0.0677406
data/test/nevus/ISIC_0015973.jpg,0.0406004,0.521611
data/test/nevus/ISIC_0015040.jpg,0.0879735,0.236259
data/test/melanoma/ISIC_0014548.jpg,0.136031,0.0610564
data/test/melanoma/ISIC_0013277.jpg,0.0469287,0.0819191
data/test/nevus/ISIC_0015994.jpg,0.0926975,0.216121
data/test/nevus/ISIC_0015981.jpg,0.124283,0.0544825
data/test/seborrheic_keratosis/ISIC_0014474.jpg,0.0228007,0.950136
data/test/seborrheic_keratosis/ISIC_0013270.jpg,0.120692,0.0294705
data/test/nevus/ISIC_0015476.jpg,0.0060148,0.00948096
data/test/nevus/ISIC_0015939.jpg,0.135213,0.506137
data/test/nevus/ISIC_0015360.jpg,0.183076,0.00422294
data/test/nevus/ISIC_0014677.jpg,0.0618045,0.0882404
data/test/seborrheic_keratosis/ISIC_0014647.jpg,0.278766,0.462778
data/test/nevus/ISIC_0013191.jpg,0.0161563,0.357181
data/test/nevus/ISIC_0015940.jpg,0.0111911,0.0125575
data/test/nevus/ISIC_0015993.jpg,0.0324563,0.00902028
data/test/nevus/ISIC_0015258.jpg,0.049784,0.0139416
data/test/nevus/ISIC_0016030.jpg,0.433461,0.18463
data/test/nevus/ISIC_0012095.jpg,0.0184412,0.176761
data/test/nevus/ISIC_0015510.jpg,0.0652598,0.00234982
data/test/melanoma/ISIC_0014221.jpg,0.186714,0.430739
data/test/melanoma/ISIC_0014883.jpg,0.269114,0.0250206
data/test/nevus/ISIC_0015944.jpg,0.0596418,0.407537
data/test/nevus/ISIC_0015946.jpg,0.310295,0.0145815
data/test/seborrheic_keratosis/ISIC_0012266.jpg,0.160448,0.0974001
data/test/seborrheic_keratosis/ISIC_0012548.jpg,0.329971,0.339992
data/test/seborrheic_keratosis/ISIC_0014634.jpg,0.00643571,0.619964
data/test/nevus/ISIC_0016029.jpg,0.115134,0.298696
data/test/nevus/ISIC_0014959.jpg,0.0354503,0.0294132
data/test/nevus/ISIC_0014966.jpg,0.0654831,0.0811212
data/test/seborrheic_keratosis/ISIC_0012955.jpg,0.0777531,0.416953
data/test/nevus/ISIC_0015250.jpg,0.0510811,0.104448
data/test/nevus/ISIC_0012836.jpg,0.205851,0.162713
data/test/seborrheic_keratosis/ISIC_0013170.jpg,0.0554822,0.8772
data/test/nevus/ISIC_0015125.jpg,0.167787,0.00319477
data/test/nevus/ISIC_0015002.jpg,0.00558584,0.0190733
data/test/nevus/ISIC_0014969.jpg,0.0565764,0.00418842
data/test/seborrheic_keratosis/ISIC_0012223.jpg,0.278642,0.424395
data/test/nevus/ISIC_0014693.jpg,0.08658,0.00464196
data/test/nevus/ISIC_0016065.jpg,0.0762329,0.14022
data/test/melanoma/ISIC_0015004.jpg,0.0437786,0.0733401
data/test/nevus/ISIC_0015011.jpg,0.440099,0.225704
data/test/seborrheic_keratosis/ISIC_0012265.jpg,0.586244,0.0713177
data/test/seborrheic_keratosis/ISIC_0014652.jpg,0.055757,0.774274
data/test/melanoma/ISIC_0014872.jpg,0.0751383,0.705702
data/test/nevus/ISIC_0015936.jpg,0.0678181,0.0458796
data/test/nevus/ISIC_0015962.jpg,0.166679,0.197344
data/test/nevus/ISIC_0013602.jpg,0.533071,0.0822661
data/test/melanoma/ISIC_0014077.jpg,0.326419,0.321828
data/test/nevus/ISIC_0015051.jpg,0.0405789,0.0296675
data/test/nevus/ISIC_0016015.jpg,0.0255322,0.132472
data/test/nevus/ISIC_0014961.jpg,0.0757375,0.0110139
data/test/melanoma/ISIC_0015142.jpg,0.243487,0.207445
data/test/nevus/ISIC_0015641.jpg,0.0124072,0.0132305
data/test/nevus/ISIC_0015603.jpg,0.101538,0.00304867
data/test/melanoma/ISIC_0012258.jpg,0.23737,0.444695
data/test/nevus/ISIC_0014815.jpg,0.447421,0.0330444
data/test/melanoma/ISIC_0014513.jpg,0.155374,0.306429
data/test/nevus/ISIC_0013998.jpg,0.0619665,0.704321
data/test/melanoma/ISIC_0015119.jpg,0.135624,0.0389507
data/test/nevus/ISIC_0015947.jpg,0.0419931,0.37193
data/test/melanoma/ISIC_0015156.jpg,0.261377,0.0914626
data/test/seborrheic_keratosis/ISIC_0014619.jpg,0.366655,0.448208
data/test/seborrheic_keratosis/ISIC_0012928.jpg,0.00409628,0.948607
data/test/seborrheic_keratosis/ISIC_0012510.jpg,0.773169,0.126469
data/test/nevus/ISIC_0015411.jpg,0.0442252,0.0335702
data/test/nevus/ISIC_0015959.jpg,0.850149,0.0097139
data/test/nevus/ISIC_0015563.jpg,0.137423,0.0779135
data/test/nevus/ISIC_0014907.jpg,0.0267575,0.0169673
data/test/nevus/ISIC_0016023.jpg,0.0282056,0.754216
data/test/melanoma/ISIC_0013678.jpg,0.087305,0.763321
data/test/nevus/ISIC_0014927.jpg,0.120858,0.00971691
data/test/seborrheic_keratosis/ISIC_0012848.jpg,0.104135,0.806543
data/test/nevus/ISIC_0015015.jpg,0.134441,0.119663
data/test/nevus/ISIC_0015468.jpg,0.0877023,0.116655
data/test/nevus/ISIC_0016012.jpg,0.138482,0.163877
data/test/nevus/ISIC_0016055.jpg,0.113977,0.00299502
data/test/nevus/ISIC_0012903.jpg,0.0358031,0.0573322
data/test/nevus/ISIC_0015636.jpg,0.19323,0.281629
data/test/seborrheic_keratosis/ISIC_0014586.jpg,0.244586,0.0755199
data/test/nevus/ISIC_0016003.jpg,0.0674821,0.0202847
data/test/nevus/ISIC_0015019.jpg,0.427219,0.0439333
data/test/seborrheic_keratosis/ISIC_0013465.jpg,0.0260542,0.49016
data/test/nevus/ISIC_0016058.jpg,0.0459521,0.729089
data/test/nevus/ISIC_0014798.jpg,0.0186429,0.0799172
data/test/nevus/ISIC_0015485.jpg,0.0689642,0.194029
data/test/nevus/ISIC_0015078.jpg,0.0641786,0.0359687
data/test/nevus/ISIC_0013109.jpg,0.203714,0.0313738
data/test/seborrheic_keratosis/ISIC_0013271.jpg,0.0357135,0.632003
data/test/nevus/ISIC_0014687.jpg,0.18797,0.166867
data/test/nevus/ISIC_0015215.jpg,0.187398,0.0338432
data/test/melanoma/ISIC_0015193.jpg,0.0557655,0.160837
data/test/melanoma/ISIC_0013472.jpg,0.37813,0.170935
data/test/melanoma/ISIC_0014559.jpg,0.0772214,0.869437
data/test/nevus/ISIC_0014955.jpg,0.0344496,0.0139192
data/test/seborrheic_keratosis/ISIC_0014631.jpg,0.0123421,0.848303
data/test/nevus/ISIC_0015368.jpg,0.0735087,0.0215746
data/test/nevus/ISIC_0015945.jpg,0.220015,0.233903
data/test/nevus/ISIC_0014780.jpg,0.547639,0.143701
data/test/seborrheic_keratosis/ISIC_0014648.jpg,0.039914,0.644857
data/test/nevus/ISIC_0015355.jpg,0.105255,0.0338512
data/test/nevus/ISIC_0015404.jpg,0.310505,0.203228
data/test/nevus/ISIC_0013794.jpg,0.0323494,0.0760538
data/test/seborrheic_keratosis/ISIC_0013203.jpg,0.130274,0.760904
data/test/nevus/ISIC_0015347.jpg,0.0247593,0.0212395
data/test/nevus/ISIC_0015364.jpg,0.0391624,0.280925
data/test/nevus/ISIC_0015963.jpg,0.0151913,0.137525
data/test/nevus/ISIC_0015961.jpg,0.101285,0.00433592
data/test/nevus/ISIC_0014720.jpg,0.324522,0.0174942
data/test/melanoma/ISIC_0015185.jpg,0.0565201,0.224948
data/test/nevus/ISIC_0015037.jpg,0.067688,0.0986061
data/test/melanoma/ISIC_0014478.jpg,0.448223,0.0332293
data/test/nevus/ISIC_0015568.jpg,0.120223,0.01341
data/test/nevus/ISIC_0015003.jpg,0.431083,0.203472
data/test/melanoma/ISIC_0014423.jpg,0.248564,0.180834
data/test/nevus/ISIC_0016062.jpg,0.240053,0.065732
data/test/nevus/ISIC_0012551.jpg,0.218332,0.101778
data/test/nevus/ISIC_0016052.jpg,0.215899,0.0418922
data/test/nevus/ISIC_0016008.jpg,0.507255,0.347565
data/test/nevus/ISIC_0015949.jpg,0.1938,0.0330721
data/test/nevus/ISIC_0015956.jpg,0.0426322,0.148978
data/test/nevus/ISIC_0015276.jpg,0.0421901,0.0079944
data/test/nevus/ISIC_0015218.jpg,0.0208406,0.010525
data/test/seborrheic_keratosis/ISIC_0014644.jpg,0.304273,0.108286
data/test/nevus/ISIC_0016066.jpg,0.825851,0.0244754
data/test/nevus/ISIC_0015960.jpg,0.273922,0.0131753
data/test/nevus/ISIC_0012967.jpg,0.0349306,0.49253
data/test/nevus/ISIC_0015369.jpg,0.0975006,0.0851383
data/test/melanoma/ISIC_0013072.jpg,0.112743,0.35608
data/test/nevus/ISIC_0016026.jpg,0.165843,0.298448
data/test/nevus/ISIC_0014740.jpg,0.412254,0.129039
data/test/seborrheic_keratosis/ISIC_0013085.jpg,0.0205251,0.759688
data/test/nevus/ISIC_0016064.jpg,0.0666812,0.458955
data/test/seborrheic_keratosis/ISIC_0014590.jpg,0.111651,0.139849
data/test/nevus/ISIC_0016005.jpg,0.604525,0.294178
data/test/nevus/ISIC_0015985.jpg,0.0334153,0.0149814
data/test/nevus/ISIC_0013529.jpg,0.170733,0.00791093
data/test/nevus/ISIC_0015383.jpg,0.265777,0.0466743
data/test/nevus/ISIC_0014765.jpg,0.0857397,0.113268
data/test/melanoma/ISIC_0015115.jpg,0.131764,0.0393803
data/test/melanoma/ISIC_0015041.jpg,0.0402713,0.0498161
data/test/melanoma/ISIC_0013565.jpg,0.493518,0.103271
data/test/nevus/ISIC_0013511.jpg,0.122941,0.644665
data/test/melanoma/ISIC_0014219.jpg,0.539302,0.127515
data/test/melanoma/ISIC_0013766.jpg,0.144064,0.00574847
data/test/nevus/ISIC_0015226.jpg,0.0562092,0.017957
data/test/melanoma/ISIC_0014129.jpg,0.613463,0.176341
data/test/nevus/ISIC_0014973.jpg,0.363946,0.0496404
data/test/melanoma/ISIC_0015071.jpg,0.784852,0.154742
data/test/nevus/ISIC_0015157.jpg,0.100476,0.0722633
data/test/nevus/ISIC_0015273.jpg,0.0786223,0.0374563
data/test/nevus/ISIC_0015953.jpg,0.388532,0.113662
data/test/nevus/ISIC_0016028.jpg,0.00296811,0.787307
data/test/nevus/ISIC_0015436.jpg,0.177843,0.0152895
data/test/melanoma/ISIC_0014233.jpg,0.345335,0.299099
data/test/melanoma/ISIC_0014288.jpg,0.668205,0.0832908
data/test/nevus/ISIC_0016011.jpg,0.0421801,0.107386
data/test/nevus/ISIC_0015150.jpg,0.283905,0.196087
data/test/nevus/ISIC_0015202.jpg,0.0539219,0.00183393
data/test/nevus/ISIC_0014879.jpg,0.0153071,0.175798
data/test/nevus/ISIC_0015224.jpg,0.0774052,0.028573
data/test/nevus/ISIC_0015171.jpg,0.183369,0.165414
data/test/nevus/ISIC_0014117.jpg,0.123004,0.105094
data/test/melanoma/ISIC_0013917.jpg,0.161913,0.243806
data/test/nevus/ISIC_0015310.jpg,0.013868,0.0772897
data/test/nevus/ISIC_0015279.jpg,0.14724,0.178901
data/test/seborrheic_keratosis/ISIC_0012207.jpg,0.134096,0.682379
data/test/nevus/ISIC_0013911.jpg,0.551552,0.0305481
data/test/nevus/ISIC_0012484.jpg,0.0249016,0.69044
data/test/nevus/ISIC_0013512.jpg,0.115669,0.64804
data/test/melanoma/ISIC_0014284.jpg,0.732723,0.0916403
data/test/nevus/ISIC_0016034.jpg,0.208923,0.616824
data/test/seborrheic_keratosis/ISIC_0013977.jpg,0.0113505,0.83858
data/test/nevus/ISIC_0015149.jpg,0.367392,0.0187599
data/test/nevus/ISIC_0013738.jpg,0.00713601,0.00550078
data/test/melanoma/ISIC_0014160.jpg,0.534666,0.0255045
data/test/nevus/ISIC_0016022.jpg,0.527902,0.193544
data/test/nevus/ISIC_0015466.jpg,0.245996,0.167677
data/test/nevus/ISIC_0014943.jpg,0.358608,0.0104371
data/test/melanoma/ISIC_0014546.jpg,0.880781,0.00993226
data/test/melanoma/ISIC_0012425.jpg,0.0514381,0.130367
data/test/nevus/ISIC_0016027.jpg,0.0677862,0.536811
data/test/nevus/ISIC_0015989.jpg,0.0184416,0.198239
data/test/nevus/ISIC_0015254.jpg,0.0386234,0.010047
data/test/nevus/ISIC_0016046.jpg,0.16803,0.0662386
data/test/melanoma/ISIC_0012758.jpg,0.152369,0.00131215
data/test/nevus/ISIC_0013159.jpg,0.0577615,0.657855
data/test/nevus/ISIC_0015638.jpg,0.338363,0.0235421
data/test/nevus/ISIC_0012904.jpg,0.0142016,0.274803
data/test/nevus/ISIC_0015331.jpg,0.106731,0.345576
data/test/seborrheic_keratosis/ISIC_0012537.jpg,0.069651,0.796731
data/test/melanoma/ISIC_0013588.jpg,0.0933487,0.154724
data/test/nevus/ISIC_0015140.jpg,0.38947,0.121821
data/test/nevus/ISIC_0015161.jpg,0.149075,0.493573
data/test/nevus/ISIC_0016033.jpg,0.107035,0.606977
data/test/seborrheic_keratosis/ISIC_0014503.jpg,0.00777114,0.683273
data/test/nevus/ISIC_0015155.jpg,0.0103253,0.0233901
data/test/nevus/ISIC_0014944.jpg,0.0790277,0.0154153
data/test/seborrheic_keratosis/ISIC_0012852.jpg,0.00854325,0.863565
data/test/nevus/ISIC_0012149.jpg,0.0499147,0.506282
data/test/melanoma/ISIC_0014727.jpg,0.140443,0.205181
data/test/nevus/ISIC_0015997.jpg,0.13382,0.0386101
data/test/nevus/ISIC_0015244.jpg,0.113211,0.250322
data/test/seborrheic_keratosis/ISIC_0014600.jpg,0.0826693,0.746934
data/test/seborrheic_keratosis/ISIC_0014574.jpg,0.0541703,0.450177
data/test/nevus/ISIC_0013809.jpg,0.938167,0.0201753
data/test/seborrheic_keratosis/ISIC_0014627.jpg,0.00918502,0.931878
data/test/nevus/ISIC_0014977.jpg,0.130502,0.0646437
data/test/nevus/ISIC_0015996.jpg,0.0647391,0.0216192
data/test/nevus/ISIC_0016049.jpg,0.213034,0.0498336
data/test/nevus/ISIC_0015951.jpg,0.058926,0.489081
data/test/nevus/ISIC_0014814.jpg,0.0392103,0.0163736
data/test/nevus/ISIC_0014792.jpg,0.0127473,0.116201
data/test/melanoma/ISIC_0015251.jpg,0.0659028,0.161871
data/test/nevus/ISIC_0015978.jpg,0.0842527,0.375883
data/test/nevus/ISIC_0016051.jpg,0.013739,0.0440247
data/test/nevus/ISIC_0013966.jpg,0.0175905,0.702119
data/test/melanoma/ISIC_0015136.jpg,0.23423,0.00824989
data/test/nevus/ISIC_0016025.jpg,0.0219687,0.0265995
data/test/melanoma/ISIC_0014349.jpg,0.406962,0.355884
data/test/melanoma/ISIC_0015133.jpg,0.0770015,0.0429128
data/test/seborrheic_keratosis/ISIC_0012447.jpg,0.0376011,0.716502
data/test/seborrheic_keratosis/ISIC_0014251.jpg,0.102308,0.752814
data/test/seborrheic_keratosis/ISIC_0012372.jpg,0.0694695,0.0660433
data/test/seborrheic_keratosis/ISIC_0014643.jpg,0.136333,0.78843
data/test/melanoma/ISIC_0014932.jpg,0.399643,0.0452768
data/test/nevus/ISIC_0015943.jpg,0.0260693,0.0594368
data/test/nevus/ISIC_0016038.jpg,0.10415,0.003239
data/test/nevus/ISIC_0015966.jpg,0.0793367,0.243765
data/test/nevus/ISIC_0015991.jpg,0.229398,0.0685534
data/test/nevus/ISIC_0014822.jpg,0.048819,0.021941
data/test/nevus/ISIC_0013216.jpg,0.0863089,0.603863
data/test/nevus/ISIC_0013325.jpg,0.09427,0.199425
data/test/melanoma/ISIC_0013925.jpg,0.0507691,0.815834
data/test/seborrheic_keratosis/ISIC_0012974.jpg,0.00957225,0.743723
data/test/nevus/ISIC_0015957.jpg,0.0506409,0.432177
data/test/nevus/ISIC_0015293.jpg,0.107536,0.030757
data/test/nevus/ISIC_0015020.jpg,0.426465,0.0401991
data/test/nevus/ISIC_0015625.jpg,0.0673311,0.0251402
data/test/melanoma/ISIC_0014489.jpg,0.655872,0.244508
data/test/melanoma/ISIC_0012369.jpg,0.313361,0.082621
data/test/nevus/ISIC_0015386.jpg,0.244106,0.0651854
data/test/nevus/ISIC_0014947.jpg,0.0915595,0.014598
data/test/seborrheic_keratosis/ISIC_0013673.jpg,0.00260116,0.930085
data/test/nevus/ISIC_0013226.jpg,0.0347183,0.143095
data/test/nevus/ISIC_0015176.jpg,0.0317879,0.0473132
data/test/nevus/ISIC_0014998.jpg,0.067692,0.100409
data/test/nevus/ISIC_0015948.jpg,0.0987384,0.060064
data/test/nevus/ISIC_0016056.jpg,0.144032,0.354556
data/test/melanoma/ISIC_0015206.jpg,0.519974,0.0220553
data/test/seborrheic_keratosis/ISIC_0014649.jpg,0.0954577,0.575717
data/test/nevus/ISIC_0016035.jpg,0.187843,0.707931
data/test/nevus/ISIC_0016013.jpg,0.00615879,0.0816171
data/test/nevus/ISIC_0014725.jpg,0.247684,0.0282983
data/test/seborrheic_keratosis/ISIC_0012388.jpg,0.113992,0.308522
data/test/nevus/ISIC_0014470.jpg,0.0241418,0.884033
data/test/nevus/ISIC_0015416.jpg,0.389726,0.449731
data/test/nevus/ISIC_0015972.jpg,0.106153,0.55984
data/test/seborrheic_keratosis/ISIC_0012240.jpg,0.171935,0.816183
data/test/nevus/ISIC_0015984.jpg,0.0281912,0.675662
data/test/nevus/ISIC_0015969.jpg,0.462488,0.173867
data/test/nevus/ISIC_0012941.jpg,0.0222583,0.37347
data/test/nevus/ISIC_0016070.jpg,0.0721414,0.129522
data/test/nevus/ISIC_0015021.jpg,0.0285431,0.0727465
data/test/nevus/ISIC_0015968.jpg,0.0880897,0.197975
data/test/nevus/ISIC_0015617.jpg,0.159801,0.0344988
data/test/seborrheic_keratosis/ISIC_0012414.jpg,0.317276,0.376624
data/test/seborrheic_keratosis/ISIC_0012199.jpg,0.396925,0.428096
data/test/nevus/ISIC_0015023.jpg,0.322562,0.114993
data/test/nevus/ISIC_0014964.jpg,0.170173,0.36423
data/test/nevus/ISIC_0012837.jpg,0.0667725,0.468863
data/test/melanoma/ISIC_0013814.jpg,0.691324,0.204003
data/test/melanoma/ISIC_0014862.jpg,0.161059,0.327506
data/test/nevus/ISIC_0015179.jpg,0.257833,0.0530908
data/test/melanoma/ISIC_0014027.jpg,0.03749,0.331809
data/test/nevus/ISIC_0015447.jpg,0.484301,0.0246352
data/test/nevus/ISIC_0015390.jpg,0.298695,0.144362
data/test/melanoma/ISIC_0014319.jpg,0.652225,0.0283843
data/test/nevus/ISIC_0014833.jpg,0.123572,0.0651343
data/test/nevus/ISIC_0015955.jpg,0.15795,0.276886
data/test/seborrheic_keratosis/ISIC_0014500.jpg,0.221036,0.584447
data/test/seborrheic_keratosis/ISIC_0013281.jpg,0.0106358,0.922001
data/test/nevus/ISIC_0015975.jpg,0.0603727,0.0124579
data/test/nevus/ISIC_0015537.jpg,0.231438,0.249464
data/test/nevus/ISIC_0014942.jpg,0.00356062,0.00438295
data/test/nevus/ISIC_0015223.jpg,0.0576013,0.00646724
data/test/seborrheic_keratosis/ISIC_0012387.jpg,0.00513685,0.746962
data/test/nevus/ISIC_0015212.jpg,0.02306,0.00104841
data/test/melanoma/ISIC_0014542.jpg,0.0660938,0.649908
data/test/nevus/ISIC_0015207.jpg,0.142802,0.624849
data/test/melanoma/ISIC_0013842.jpg,0.152471,0.105964
data/test/nevus/ISIC_0015976.jpg,0.0235207,0.0221132
data/test/melanoma/ISIC_0013739.jpg,0.0315618,0.229107
data/test/seborrheic_keratosis/ISIC_0012248.jpg,0.0635796,0.556687
data/test/nevus/ISIC_0016063.jpg,0.0459191,0.00521327
data/test/nevus/ISIC_0016071.jpg,0.0458845,0.0251449
data/test/nevus/ISIC_0015245.jpg,0.0439992,0.167018
data/test/seborrheic_keratosis/ISIC_0014409.jpg,0.0792464,0.0809676
data/test/nevus/ISIC_0014941.jpg,0.083663,0.0143107
data/test/melanoma/ISIC_0013696.jpg,0.131929,0.0422522
data/test/nevus/ISIC_0016053.jpg,0.0984576,0.0305268
data/test/seborrheic_keratosis/ISIC_0014629.jpg,0.0291769,0.689597
data/test/nevus/ISIC_0013600.jpg,0.300286,0.106721
data/test/nevus/ISIC_0016054.jpg,0.0314609,0.664356
data/test/nevus/ISIC_0016068.jpg,0.673506,0.0555053
data/test/nevus/ISIC_0013045.jpg,0.0625609,0.00368983
data/test/nevus/ISIC_0014921.jpg,0.32841,0.0612398
data/test/melanoma/ISIC_0015132.jpg,0.370767,0.0748675
data/test/seborrheic_keratosis/ISIC_0014392.jpg,0.308678,0.172703
data/test/nevus/ISIC_0016069.jpg,0.077889,0.0522552
data/test/seborrheic_keratosis/ISIC_0012358.jpg,0.0625792,0.401502
data/test/nevus/ISIC_0014938.jpg,0.237801,0.0112208
data/test/seborrheic_keratosis/ISIC_0012428.jpg,0.0381836,0.0495589
data/test/nevus/ISIC_0014786.jpg,0.0303774,0.0235963
data/test/nevus/ISIC_0014936.jpg,0.314353,0.0100853
data/test/seborrheic_keratosis/ISIC_0013169.jpg,0.0322831,0.786639
data/test/nevus/ISIC_0014863.jpg,0.0916414,0.0775474
data/test/nevus/ISIC_0014968.jpg,0.338369,0.00490796
data/test/nevus/ISIC_0015034.jpg,0.109886,0.120323
