Id,task_1,task_2
data/test/melanoma/ISIC_0014148.jpg,0.298423,0.462056
data/test/melanoma/ISIC_0013767.jpg,0.660322,0.230238
data/test/melanoma/ISIC_0014666.jpg,0.48387,0.384871
data/test/melanoma/ISIC_0014434.jpg,0.0091617,0.918369
data/test/nevus/ISIC_0013164.jpg,0.00461234,0.0201002
data/test/nevus/ISIC_0015980.jpg,0.0478183,0.0169126
data/test/seborrheic_keratosis/ISIC_0014419.jpg,0.280141,0.322889
data/test/seborrheic_keratosis/ISIC_0013764.jpg,0.0213909,0.769355
data/test/nevus/ISIC_0014868.jpg,0.164583,0.101322
data/test/nevus/ISIC_0015974.jpg,0.143448,0.0962747
data/test/nevus/ISIC_0015237.jpg,0.142069,0.0131082
data/test/nevus/ISIC_0015992.jpg,0.0233822,0.00751545
data/test/melanoma/ISIC_0013455.jpg,0.0145603,0.00241978
data/test/nevus/ISIC_0015009.jpg,0.287283,0.490348
data/test/melanoma/ISIC_0014059.jpg,0.00545641,0.00720933
data/test/melanoma/ISIC_0012989.jpg,0.0173776,0.0617494
data/test/nevus/ISIC_0015056.jpg,0.177908,0.385637
data/test/nevus/ISIC_0015973.jpg,0.021775,0.242538
data/test/nevus/ISIC_0015040.jpg,0.0320897,0.0165881
data/test/melanoma/ISIC_0014548.jpg,0.259801,0.0663397
data/test/melanoma/ISIC_0013277.jpg,0.366694,0.0594749
data/test/nevus/ISIC_0015994.jpg,0.014915,0.0186549
data/test/nevus/ISIC_0015981.jpg,0.0469123,0.103046
data/test/seborrheic_keratosis/ISIC_0014474.jpg,0.00729539,0.929664
data/test/seborrheic_keratosis/ISIC_0013270.jpg,0.426612,0.0548701
data/test/nevus/ISIC_0015476.jpg,0.0935133,0.0632867
data/test/nevus/ISIC_0015939.jpg,0.333539,0.324858
data/test/nevus/ISIC_0015360.jpg,0.0255691,0.0024693
data/test/nevus/ISIC_0014677.jpg,0.0533859,0.0199588
data/test/seborrheic_keratosis/ISIC_0014647.jpg,0.134514,0.538015
data/test/nevus/ISIC_0013191.jpg,0.112203,0.0450874
data/test/nevus/ISIC_0015940.jpg,0.0144055,0.0573492
data/test/nevus/ISIC_0015993.jpg,0.0675784,0.0134201
data/test/nevus/ISIC_0015258.jpg,0.137281,0.0765045
data/test/nevus/ISIC_0016030.jpg,0.131045,0.572338
data/test/nevus/ISIC_0012095.jpg,0.00763969,0.0822311
data/test/nevus/ISIC_0015510.jpg,0.0703397,0.0949
data/test/melanoma/ISIC_0014221.jpg,0.420817,0.0474216
data/test/melanoma/ISIC_0014883.jpg,0.0779375,0.0249878
data/test/nevus/ISIC_0015944.jpg,0.0114924,0.725508
data/test/nevus/ISIC_0015946.jpg,0.160545,0.117082
data/test/seborrheic_keratosis/ISIC_0012266.jpg,0.18923,0.463164
data/test/seborrheic_keratosis/ISIC_0012548.jpg,0.0624694,0.255764
data/test/seborrheic_keratosis/ISIC_0014634.jpg,0.0148622,0.224055
data/test/nevus/ISIC_0016029.jpg,0.236805,0.0928634
data/test/nevus/ISIC_0014959.jpg,0.0268982,0.0197008
data/test/nevus/ISIC_0014966.jpg,0.357279,0.0323218
data/test/seborrheic_keratosis/ISIC_0012955.jpg,0.178934,0.556536
data/test/nevus/ISIC_0015250.jpg,0.528576,0.107531
data/test/nevus/ISIC_0012836.jpg,0.0409528,0.0331914
data/test/seborrheic_keratosis/ISIC_0013170.jpg,0.184446,0.50422
data/test/nevus/ISIC_0015125.jpg,0.0505298,0.0109358
data/test/nevus/ISIC_0015002.jpg,0.00143883,0.242435
data/test/nevus/ISIC_0014969.jpg,0.141054,0.0553461
data/test/seborrheic_keratosis/ISIC_0012223.jpg,0.100996,0.39872
data/test/nevus/ISIC_0014693.jpg,0.473201,0.0849701
data/test/nevus/ISIC_0016065.jpg,0.00510956,0.797756
data/test/melanoma/ISIC_0015004.jpg,0.101992,0.287064
data/test/nevus/ISIC_0015011.jpg,0.178166,0.0493774
data/test/seborrheic_keratosis/ISIC_0012265.jpg,0.265249,0.580047
data/test/seborrheic_keratosis/ISIC_0014652.jpg,0.0778055,0.217465
data/test/melanoma/ISIC_0014872.jpg,0.0704272,0.486325
data/test/nevus/ISIC_0015936.jpg,0.0418952,0.103115
data/test/nevus/ISIC_0015962.jpg,0.0183167,0.0412964
data/test/nevus/ISIC_0013602.jpg,0.762354,0.0608078
data/test/melanoma/ISIC_0014077.jpg,0.463065,0.133148
data/test/nevus/ISIC_0015051.jpg,0.0388661,0.0141566
data/test/nevus/ISIC_0016015.jpg,0.0569133,0.0392923
data/test/nevus/ISIC_0014961.jpg,0.0779552,0.00955185
data/test/melanoma/ISIC_0015142.jpg,0.212513,0.251397
data/test/nevus/ISIC_0015641.jpg,0.0383591,0.135164
data/test/nevus/ISIC_0015603.jpg,0.00856479,0.0018178
data/test/melanoma/ISIC_0012258.jpg,0.0303319,0.0208237
data/test/nevus/ISIC_0014815.jpg,0.0603936,0.01911
data/test/melanoma/ISIC_0014513.jpg,0.116333,0.215134
data/test/nevus/ISIC_0013998.jpg,0.161693,0.263284
data/test/melanoma/ISIC_0015119.jpg,0.121276,0.244768
data/test/nevus/ISIC_0015947.jpg,0.0349807,0.0773829
data/test/melanoma/ISIC_0015156.jpg,0.218942,0.237909
data/test/seborrheic_keratosis/ISIC_0014619.jpg,0.288979,0.346919
data/test/seborrheic_keratosis/ISIC_0012928.jpg,0.0132712,0.901107
data/test/seborrheic_keratosis/ISIC_0012510.jpg,0.685294,0.159052
data/test/nevus/ISIC_0015411.jpg,0.0289995,0.0244442
data/test/nevus/ISIC_0015959.jpg,0.282848,0.612558
data/test/nevus/ISIC_0015563.jpg,0.0189221,0.0516011
data/test/nevus/ISIC_0014907.jpg,0.022616,0.0668226
data/test/nevus/ISIC_0016023.jpg,0.0119799,0.179625
data/test/melanoma/ISIC_0013678.jpg,0.157757,0.170694
data/test/nevus/ISIC_0014927.jpg,0.00648846,0.00224542
data/test/seborrheic_keratosis/ISIC_0012848.jpg,0.0227327,0.697423
data/test/nevus/ISIC_0015015.jpg,0.149743,0.541463
data/test/nevus/ISIC_0015468.jpg,0.0169249,0.0338343
data/test/nevus/ISIC_0016012.jpg,0.126132,0.0325874
data/test/nevus/ISIC_0016055.jpg,0.00290753,0.00596717
data/test/nevus/ISIC_0012903.jpg,0.0590008,0.053884
data/test/nevus/ISIC_0015636.jpg,0.558512,0.0250058
data/test/seborrheic_keratosis/ISIC_0014586.jpg,0.490408,0.0181275
data/test/nevus/ISIC_0016003.jpg,0.133074,0.0246797
data/test/nevus/ISIC_0015019.jpg,0.0541094,0.890398
data/test/seborrheic_keratosis/ISIC_0013465.jpg,0.0257791,0.726838
data/test/nevus/ISIC_0016058.jpg,0.022786,0.736159
data/test/nevus/ISIC_0014798.jpg,0.118175,0.0223491
data/test/nevus/ISIC_0015485.jpg,0.0385392,0.0448831
data/test/nevus/ISIC_0015078.jpg,0.0456478,0.467272
data/test/nevus/ISIC_0013109.jpg,0.00766148,0.0389496
data/test/seborrheic_keratosis/ISIC_0013271.jpg,0.18504,0.239943
data/test/nevus/ISIC_0014687.jpg,0.0681578,0.0140691
data/test/nevus/ISIC_0015215.jpg,0.0563934,0.0538737
data/test/melanoma/ISIC_0015193.jpg,0.0133837,0.0222011
data/test/melanoma/ISIC_0013472.jpg,0.299427,0.0604505
data/test/melanoma/ISIC_0014559.jpg,0.714613,0.230127
data/test/nevus/ISIC_0014955.jpg,0.143611,0.132051
data/test/seborrheic_keratosis/ISIC_0014631.jpg,0.0391761,0.569854
data/test/nevus/ISIC_0015368.jpg,0.0510575,0.0293253
data/test/nevus/ISIC_0015945.jpg,0.0539971,0.0552631
data/test/nevus/ISIC_0014780.jpg,0.0350331,0.0193417
data/test/seborrheic_keratosis/ISIC_0014648.jpg,0.0821537,0.231189
data/test/nevus/ISIC_0015355.jpg,0.0202215,0.0481378
data/test/nevus/ISIC_0015404.jpg,0.0995534,0.174467
data/test/nevus/ISIC_0013794.jpg,0.00671246,0.028794
data/test/seborrheic_keratosis/ISIC_0013203.jpg,0.0231439,0.237734
data/test/nevus/ISIC_0015347.jpg,0.324617,0.0196337
data/test/nevus/ISIC_0015364.jpg,0.0718286,0.227371
data/test/nevus/ISIC_0015963.jpg,0.0198647,0.251182
data/test/nevus/ISIC_0015961.jpg,0.160669,0.0376727
data/test/nevus/ISIC_0014720.jpg,0.297681,0.0288944
data/test/melanoma/ISIC_0015185.jpg,0.580164,0.172381
data/test/nevus/ISIC_0015037.jpg,0.260703,0.0151832
data/test/melanoma/ISIC_0014478.jpg,0.0728945,0.117409
data/test/nevus/ISIC_0015568.jpg,0.0256929,0.00395836
data/test/nevus/ISIC_0015003.jpg,0.0379072,0.0387272
data/test/melanoma/ISIC_0014423.jpg,0.0638641,0.130204
data/test/nevus/ISIC_0016062.jpg,0.343194,0.298882
data/test/nevus/ISIC_0012551.jpg,0.0432849,0.0983346
data/test/nevus/ISIC_0016052.jpg,0.17948,0.0530783
data/test/nevus/ISIC_0016008.jpg,0.328308,0.5164
data/test/nevus/ISIC_0015949.jpg,0.0430108,0.0546571
data/test/nevus/ISIC_0015956.jpg,0.0376675,0.0148771
data/test/nevus/ISIC_0015276.jpg,0.0981191,0.0146064
data/test/nevus/ISIC_0015218.jpg,0.0616951,0.00422989
data/test/seborrheic_keratosis/ISIC_0014644.jpg,0.088841,0.332163
data/test/nevus/ISIC_0016066.jpg,0.362994,0.0814388
data/test/nevus/ISIC_0015960.jpg,0.0294399,0.00331723
data/test/nevus/ISIC_0012967.jpg,0.0111358,0.952207
data/test/nevus/ISIC_0015369.jpg,0.287392,0.0704757
data/test/melanoma/ISIC_0013072.jpg,0.583826,0.19764
data/test/nevus/ISIC_0016026.jpg,0.204318,0.0953381
data/test/nevus/ISIC_0014740.jpg,0.197218,0.500805
data/test/seborrheic_keratosis/ISIC_0013085.jpg,0.0138534,0.952112
data/test/nevus/ISIC_0016064.jpg,0.0777482,0.456227
data/test/seborrheic_keratosis/ISIC_0014590.jpg,0.215484,0.0756838
data/test/nevus/ISIC_0016005.jpg,0.07698,0.662332
data/test/nevus/ISIC_0015985.jpg,0.0388056,0.106805
data/test/nevus/ISIC_0013529.jpg,0.156504,0.079017
data/test/nevus/ISIC_0015383.jpg,0.118714,0.0020471
data/test/nevus/ISIC_0014765.jpg,0.0624065,0.0246986
data/test/melanoma/ISIC_0015115.jpg,0.684206,0.134801
data/test/melanoma/ISIC_0015041.jpg,0.0987434,0.0613517
data/test/melanoma/ISIC_0013565.jpg,0.242745,0.144714
data/test/nevus/ISIC_0013511.jpg,0.0796014,0.346456
data/test/melanoma/ISIC_0014219.jpg,0.39014,0.309605
data/test/melanoma/ISIC_0013766.jpg,0.024352,0.0343523
data/test/nevus/ISIC_0015226.jpg,0.0427695,0.0700328
data/test/melanoma/ISIC_0014129.jpg,0.202024,0.44538
data/test/nevus/ISIC_0014973.jpg,0.361047,0.159713
data/test/melanoma/ISIC_0015071.jpg,0.747077,0.0902051
data/test/nevus/ISIC_0015157.jpg,0.0753387,0.199942
data/test/nevus/ISIC_0015273.jpg,0.0337552,0.143798
data/test/nevus/ISIC_0015953.jpg,0.241204,0.105577
data/test/nevus/ISIC_0016028.jpg,0.00141687,0.0747063
data/test/nevus/ISIC_0015436.jpg,0.759011,0.117952
data/test/melanoma/ISIC_0014233.jpg,0.660812,0.107158
data/test/melanoma/ISIC_0014288.jpg,0.260095,0.051321
data/test/nevus/ISIC_0016011.jpg,0.0149271,0.494324
data/test/nevus/ISIC_0015150.jpg,0.0830192,0.0288685
data/test/nevus/ISIC_0015202.jpg,0.113044,0.0960337
data/test/nevus/ISIC_0014879.jpg,0.0728892,0.0456271
data/test/nevus/ISIC_0015224.jpg,0.0758089,0.302812
data/test/nevus/ISIC_0015171.jpg,0.269336,0.40413
data/test/nevus/ISIC_0014117.jpg,0.164128,0.0447509
data/test/melanoma/ISIC_0013917.jpg,0.0254808,0.0638455
data/test/nevus/ISIC_0015310.jpg,0.313554,0.0790921
data/test/nevus/ISIC_0015279.jpg,0.0379344,0.0199202
data/test/seborrheic_keratosis/ISIC_0012207.jpg,0.139587,0.472324
data/test/nevus/ISIC_0013911.jpg,0.0107599,0.32991
data/test/nevus/ISIC_0012484.jpg,0.0286272,0.578436
data/test/nevus/ISIC_0013512.jpg,0.0953723,0.105192
data/test/melanoma/ISIC_0014284.jpg,0.167963,0.451099
data/test/nevus/ISIC_0016034.jpg,0.144611,0.635757
data/test/seborrheic_keratosis/ISIC_0013977.jpg,0.012131,0.195752
data/test/nevus/ISIC_0015149.jpg,0.612457,0.0294397
data/test/nevus/ISIC_0013738.jpg,0.0425391,0.0192902
data/test/melanoma/ISIC_0014160.jpg,0.448454,0.0704803
data/test/nevus/ISIC_0016022.jpg,0.117214,0.540355
data/test/nevus/ISIC_0015466.jpg,0.0346226,0.205018
data/test/nevus/ISIC_0014943.jpg,0.0419914,0.0790593
data/test/melanoma/ISIC_0014546.jpg,0.890083,0.0364593
data/test/melanoma/ISIC_0012425.jpg,0.0463208,0.450846
data/test/nevus/ISIC_0016027.jpg,0.0649446,0.566708
data/test/nevus/ISIC_0015989.jpg,0.0361302,0.284658
data/test/nevus/ISIC_0015254.jpg,0.0709652,0.491997
data/test/nevus/ISIC_0016046.jpg,0.436498,0.0766849
data/test/melanoma/ISIC_0012758.jpg,0.137114,0.00881394
data/test/nevus/ISIC_0013159.jpg,0.0205869,0.750661
data/test/nevus/ISIC_0015638.jpg,0.258468,0.0433486
data/test/nevus/ISIC_0012904.jpg,0.0297402,0.0581967
data/test/nevus/ISIC_0015331.jpg,0.0505217,0.193769
data/test/seborrheic_keratosis/ISIC_0012537.jpg,0.0332408,0.400619
data/test/melanoma/ISIC_0013588.jpg,0.208978,0.203223
data/test/nevus/ISIC_0015140.jpg,0.126925,0.0204412
data/test/nevus/ISIC_0015161.jpg,0.026862,0.198882
data/test/nevus/ISIC_0016033.jpg,0.0313537,0.833209
data/test/seborrheic_keratosis/ISIC_0014503.jpg,0.0237865,0.617559
data/test/nevus/ISIC_0015155.jpg,0.00416946,0.134633
data/test/nevus/ISIC_0014944.jpg,0.0282357,0.00672938
data/test/seborrheic_keratosis/ISIC_0012852.jpg,0.020675,0.656408
data/test/nevus/ISIC_0012149.jpg,0.0385498,0.441029
data/test/melanoma/ISIC_0014727.jpg,0.281844,0.460286
data/test/nevus/ISIC_0015997.jpg,0.018005,0.0249323
data/test/nevus/ISIC_0015244.jpg,0.0312283,0.235625
data/test/seborrheic_keratosis/ISIC_0014600.jpg,0.138986,0.0457765
data/test/seborrheic_keratosis/ISIC_0014574.jpg,0.0358042,0.0620355
data/test/nevus/ISIC_0013809.jpg,0.220983,0.130712
data/test/seborrheic_keratosis/ISIC_0014627.jpg,0.014581,0.770394
data/test/nevus/ISIC_0014977.jpg,0.107473,0.0126353
data/test/nevus/ISIC_0015996.jpg,0.0431639,0.123886
data/test/nevus/ISIC_0016049.jpg,0.0129452,0.0313216
data/test/nevus/ISIC_0015951.jpg,0.0250086,0.233524
data/test/nevus/ISIC_0014814.jpg,0.0132403,0.00415826
data/test/nevus/ISIC_0014792.jpg,0.00983811,0.66275
data/test/melanoma/ISIC_0015251.jpg,0.178391,0.321377
data/test/nevus/ISIC_0015978.jpg,0.102343,0.577687
data/test/nevus/ISIC_0016051.jpg,0.0138466,0.022587
data/test/nevus/ISIC_0013966.jpg,0.0929567,0.311194
data/test/melanoma/ISIC_0015136.jpg,0.536517,0.0443292
data/test/nevus/ISIC_0016025.jpg,0.232489,0.0703637
data/test/melanoma/ISIC_0014349.jpg,0.763831,0.100706
data/test/melanoma/ISIC_0015133.jpg,0.134791,0.223592
data/test/seborrheic_keratosis/ISIC_0012447.jpg,0.057247,0.810405
data/test/seborrheic_keratosis/ISIC_0014251.jpg,0.279122,0.59945
data/test/seborrheic_keratosis/ISIC_0012372.jpg,0.0411285,0.115205
data/test/seborrheic_keratosis/ISIC_0014643.jpg,0.0063314,0.85966
data/test/melanoma/ISIC_0014932.jpg,0.0577837,0.0719515
data/test/nevus/ISIC_0015943.jpg,0.0160132,0.120084
data/test/nevus/ISIC_0016038.jpg,0.0191354,0.0561508
data/test/nevus/ISIC_0015966.jpg,0.0128083,0.388469
data/test/nevus/ISIC_0015991.jpg,0.0186824,0.0229115
data/test/nevus/ISIC_0014822.jpg,0.0541896,0.0422217
data/test/nevus/ISIC_0013216.jpg,0.0137996,0.439963
data/test/nevus/ISIC_0013325.jpg,0.122075,0.0827105
data/test/melanoma/ISIC_0013925.jpg,0.0198237,0.96134
data/test/seborrheic_keratosis/ISIC_0012974.jpg,0.0283896,0.837009
data/test/nevus/ISIC_0015957.jpg,0.0411492,0.206728
data/test/nevus/ISIC_0015293.jpg,0.213136,0.0446895
data/test/nevus/ISIC_0015020.jpg,0.255023,0.304131
data/test/nevus/ISIC_0015625.jpg,0.0372824,0.00619982
data/test/melanoma/ISIC_0014489.jpg,0.444953,0.135463
data/test/melanoma/ISIC_0012369.jpg,0.143095,0.0813035
data/test/nevus/ISIC_0015386.jpg,0.0604954,0.0313092
data/test/nevus/ISIC_0014947.jpg,0.0319064,0.0334623
data/test/seborrheic_keratosis/ISIC_0013673.jpg,0.0063917,0.973542
data/test/nevus/ISIC_0013226.jpg,0.00709301,0.123607
data/test/nevus/ISIC_0015176.jpg,0.193208,0.122287
data/test/nevus/ISIC_0014998.jpg,0.0950968,0.197957
data/test/nevus/ISIC_0015948.jpg,0.0132521,0.175591
data/test/nevus/ISIC_0016056.jpg,0.131334,0.142168
data/test/melanoma/ISIC_0015206.jpg,0.292302,0.0217876
data/test/seborrheic_keratosis/ISIC_0014649.jpg,0.0438366,0.72722
data/test/nevus/ISIC_0016035.jpg,0.202035,0.627159
data/test/nevus/ISIC_0016013.jpg,0.0273866,0.799134
data/test/nevus/ISIC_0014725.jpg,0.173153,0.00890207
data/test/seborrheic_keratosis/ISIC_0012388.jpg,0.0113216,0.661515
data/test/nevus/ISIC_0014470.jpg,0.071914,0.319459
data/test/nevus/ISIC_0015416.jpg,0.0193676,0.0262551
data/test/nevus/ISIC_0015972.jpg,0.0324803,0.837546
data/test/seborrheic_keratosis/ISIC_0012240.jpg,0.207746,0.290093
data/test/nevus/ISIC_0015984.jpg,0.0130642,0.661692
data/test/nevus/ISIC_0015969.jpg,0.260681,0.209882
data/test/nevus/ISIC_0012941.jpg,0.0218768,0.189106
data/test/nevus/ISIC_0016070.jpg,0.261983,0.0843633
data/test/nevus/ISIC_0015021.jpg,0.0637559,0.255662
data/test/nevus/ISIC_0015968.jpg,0.230702,0.53556
data/test/nevus/ISIC_0015617.jpg,0.218621,0.107461
data/test/seborrheic_keratosis/ISIC_0012414.jpg,0.109621,0.166219
data/test/seborrheic_keratosis/ISIC_0012199.jpg,0.422421,0.015078
data/test/nevus/ISIC_0015023.jpg,0.501167,0.0200535
data/test/nevus/ISIC_0014964.jpg,0.0777039,0.0564845
data/test/nevus/ISIC_0012837.jpg,0.0275888,0.79828
data/test/melanoma/ISIC_0013814.jpg,0.281044,0.205812
data/test/melanoma/ISIC_0014862.jpg,0.271604,0.168302
data/test/nevus/ISIC_0015179.jpg,0.414623,0.0358322
data/test/melanoma/ISIC_0014027.jpg,0.037449,0.529684
data/test/nevus/ISIC_0015447.jpg,0.3056,0.309287
data/test/nevus/ISIC_0015390.jpg,0.186416,0.0631517
data/test/melanoma/ISIC_0014319.jpg,0.122279,0.244282
data/test/nevus/ISIC_0014833.jpg,0.315259,0.337772
data/test/nevus/ISIC_0015955.jpg,0.49349,0.156677
data/test/seborrheic_keratosis/ISIC_0014500.jpg,0.22092,0.542004
data/test/seborrheic_keratosis/ISIC_0013281.jpg,0.0220594,0.802543
data/test/nevus/ISIC_0015975.jpg,0.00566039,0.00327328
data/test/nevus/ISIC_0015537.jpg,0.450246,0.085878
data/test/nevus/ISIC_0014942.jpg,0.0519079,0.0267469
data/test/nevus/ISIC_0015223.jpg,0.0280143,0.0472594
data/test/seborrheic_keratosis/ISIC_0012387.jpg,0.0156653,0.927599
data/test/nevus/ISIC_0015212.jpg,0.00520853,0.00219524
data/test/melanoma/ISIC_0014542.jpg,0.177519,0.429584
data/test/nevus/ISIC_0015207.jpg,0.129515,0.137838
data/test/melanoma/ISIC_0013842.jpg,0.0333627,0.508591
data/test/nevus/ISIC_0015976.jpg,0.0286479,0.00672806
data/test/melanoma/ISIC_0013739.jpg,0.0457717,0.180733
data/test/seborrheic_keratosis/ISIC_0012248.jpg,0.242554,0.581818
data/test/nevus/ISIC_0016063.jpg,0.0465551,0.0962458
data/test/nevus/ISIC_0016071.jpg,0.0104032,0.010779
data/test/nevus/ISIC_0015245.jpg,0.109625,0.148214
data/test/seborrheic_keratosis/ISIC_0014409.jpg,0.0214009,0.00819553
data/test/nevus/ISIC_0014941.jpg,0.0416015,0.00166185
data/test/melanoma/ISIC_0013696.jpg,0.142712,0.0252092
data/test/nevus/ISIC_0016053.jpg,0.0347785,0.113839
data/test/seborrheic_keratosis/ISIC_0014629.jpg,0.034268,0.805816
data/test/nevus/ISIC_0013600.jpg,0.0570649,0.136183
data/test/nevus/ISIC_0016054.jpg,0.00946036,0.567942
data/test/nevus/ISIC_0016068.jpg,0.822142,0.0234243
data/test/nevus/ISIC_0013045.jpg,0.449925,0.0464636
data/test/nevus/ISIC_0014921.jpg,0.00710012,0.00392197
data/test/melanoma/ISIC_0015132.jpg,0.137134,0.0452246
data/test/seborrheic_keratosis/ISIC_0014392.jpg,0.0765751,0.86218
data/test/nevus/ISIC_0016069.jpg,0.0536525,0.0210472
data/test/seborrheic_keratosis/ISIC_0012358.jpg,0.0791471,0.259358
data/test/nevus/ISIC_0014938.jpg,0.816156,0.0117278
data/test/seborrheic_keratosis/ISIC_0012428.jpg,0.0108119,0.201444
data/test/nevus/ISIC_0014786.jpg,0.102135,0.0776105
data/test/nevus/ISIC_0014936.jpg,0.0642808,0.00609686
data/test/seborrheic_keratosis/ISIC_0013169.jpg,0.209111,0.730621
data/test/nevus/ISIC_0014863.jpg,0.0321325,0.0503578
data/test/nevus/ISIC_0014968.jpg,0.180696,0.201997
