Id,task_1,task_2
data/test/seborrheic_keratosis/ISIC_0012548.jpg,0.54451,0.330339
data/test/seborrheic_keratosis/ISIC_0014634.jpg,0.00611568,0.937034
data/test/nevus/ISIC_0016029.jpg,0.00590435,0.0682746
data/test/nevus/ISIC_0014959.jpg,0.347529,0.0440016
data/test/nevus/ISIC_0014966.jpg,0.788713,0.0158903
data/test/seborrheic_keratosis/ISIC_0012955.jpg,0.0314604,0.822011
data/test/nevus/ISIC_0015250.jpg,0.117638,0.00808342
data/test/nevus/ISIC_0012836.jpg,0.208017,0.227891
data/test/seborrheic_keratosis/ISIC_0013170.jpg,0.925365,0.0614141
data/test/nevus/ISIC_0015125.jpg,0.554045,8.45769e-07
data/test/nevus/ISIC_0015002.jpg,2.04585e-07,0.125886
data/test/nevus/ISIC_0014969.jpg,0.00350181,5.78517e-06
data/test/seborrheic_keratosis/ISIC_0012223.jpg,0.231322,0.352467
data/test/nevus/ISIC_0014693.jpg,0.670734,0.0627529
data/test/nevus/ISIC_0016065.jpg,0.137369,0.0947931
data/test/melanoma/ISIC_0015004.jpg,0.0106567,0.00425464
data/test/nevus/ISIC_0015011.jpg,0.0244261,0.00583127
data/test/seborrheic_keratosis/ISIC_0012265.jpg,0.413503,0.2551
data/test/seborrheic_keratosis/ISIC_0014652.jpg,0.0294043,0.961074
data/test/melanoma/ISIC_0014872.jpg,0.0186824,0.961088
data/test/nevus/ISIC_0015936.jpg,0.275411,0.0223631
data/test/nevus/ISIC_0015962.jpg,0.087285,0.230632
data/test/nevus/ISIC_0013602.jpg,0.842139,0.00493008
data/test/melanoma/ISIC_0014077.jpg,0.551797,0.0277827
data/test/nevus/ISIC_0015051.jpg,0.0806737,0.350688
data/test/nevus/ISIC_0016015.jpg,0.0167637,0.00523779
data/test/nevus/ISIC_0014961.jpg,0.331505,0.0415478
data/test/melanoma/ISIC_0015142.jpg,0.178166,0.257072
data/test/nevus/ISIC_0015641.jpg,0.0251655,0.968213
data/test/nevus/ISIC_0015603.jpg,0.516533,0.00198353
data/test/melanoma/ISIC_0012258.jpg,0.642383,0.0569876
data/test/nevus/ISIC_0014815.jpg,0.171356,0.00297202
data/test/melanoma/ISIC_0014513.jpg,0.715835,0.231462
data/test/nevus/ISIC_0013998.jpg,0.158769,0.140048
data/test/melanoma/ISIC_0015119.jpg,0.542931,0.0506304
data/test/nevus/ISIC_0015947.jpg,0.00926421,0.00411797
data/test/melanoma/ISIC_0015156.jpg,0.427789,0.0141125
data/test/seborrheic_keratosis/ISIC_0014619.jpg,0.220281,0.40763
data/test/seborrheic_keratosis/ISIC_0012928.jpg,0.0426027,0.928834
data/test/seborrheic_keratosis/ISIC_0012510.jpg,0.795321,0.148102
data/test/nevus/ISIC_0015411.jpg,0.00967241,0.000543125
data/test/nevus/ISIC_0015959.jpg,0.0186718,0.0545437
data/test/nevus/ISIC_0015563.jpg,0.258081,0.020311
data/test/nevus/ISIC_0014907.jpg,0.0118398,3.491e-05
data/test/nevus/ISIC_0016023.jpg,0.0681229,0.900988
data/test/melanoma/ISIC_0013678.jpg,0.652902,0.329227
data/test/nevus/ISIC_0014927.jpg,0.0152452,0.00192773
data/test/seborrheic_keratosis/ISIC_0012848.jpg,0.113188,0.868324
data/test/nevus/ISIC_0015015.jpg,0.133277,0.087797
data/test/nevus/ISIC_0015468.jpg,0.0180553,0.00889425
data/test/nevus/ISIC_0016012.jpg,0.476829,0.427107
data/test/nevus/ISIC_0016055.jpg,0.635625,0.00510488
data/test/nevus/ISIC_0012903.jpg,0.00382392,0.000175287
data/test/nevus/ISIC_0015636.jpg,0.249449,0.0787594
data/test/seborrheic_keratosis/ISIC_0014586.jpg,0.300808,0.0846006
data/test/nevus/ISIC_0016003.jpg,0.357735,0.0315714
data/test/nevus/ISIC_0015019.jpg,0.433718,0.344485
data/test/seborrheic_keratosis/ISIC_0013465.jpg,0.126341,0.506081
data/test/nevus/ISIC_0016058.jpg,0.2695,0.207783
data/test/nevus/ISIC_0014798.jpg,0.000288904,6.40679e-05
data/test/nevus/ISIC_0015485.jpg,0.580007,0.185319
data/test/nevus/ISIC_0015078.jpg,0.0611644,0.48793
data/test/nevus/ISIC_0013109.jpg,0.0481981,0.00375997
data/test/seborrheic_keratosis/ISIC_0013271.jpg,0.0103876,0.0853543
data/test/nevus/ISIC_0014687.jpg,0.466469,0.00402668
data/test/nevus/ISIC_0015215.jpg,0.0599256,1.53192e-05
data/test/melanoma/ISIC_0015193.jpg,0.517119,0.043091
data/test/melanoma/ISIC_0013472.jpg,0.71914,0.0592004
data/test/melanoma/ISIC_0014559.jpg,0.891974,0.0636111
data/test/nevus/ISIC_0014955.jpg,0.510078,0.287734
data/test/seborrheic_keratosis/ISIC_0014631.jpg,0.0278977,0.742085
data/test/nevus/ISIC_0015368.jpg,0.445293,0.0185229
data/test/nevus/ISIC_0015945.jpg,0.479477,0.126222
data/test/nevus/ISIC_0014780.jpg,0.121753,0.00388895
data/test/seborrheic_keratosis/ISIC_0014648.jpg,0.000129257,0.99635
data/test/nevus/ISIC_0015355.jpg,0.000116592,0.00480532
data/test/nevus/ISIC_0015404.jpg,0.4707,0.00787437
data/test/nevus/ISIC_0013794.jpg,0.0217738,0.414574
data/test/seborrheic_keratosis/ISIC_0013203.jpg,0.0174173,0.67224
data/test/nevus/ISIC_0015347.jpg,0.0362846,1.94925e-05
data/test/nevus/ISIC_0015364.jpg,0.00118015,0.0532242
data/test/nevus/ISIC_0015963.jpg,0.0719853,0.000232897
data/test/nevus/ISIC_0015961.jpg,0.0158993,0.00274677
data/test/nevus/ISIC_0014720.jpg,0.100791,0.00220757
data/test/melanoma/ISIC_0015185.jpg,0.825543,0.0329566
data/test/nevus/ISIC_0015037.jpg,0.946443,0.0150199
data/test/melanoma/ISIC_0014478.jpg,0.766528,0.00284488
data/test/nevus/ISIC_0015568.jpg,0.119644,8.65043e-06
data/test/nevus/ISIC_0015003.jpg,0.90356,0.0499261
data/test/melanoma/ISIC_0014423.jpg,0.507184,0.0974433
data/test/nevus/ISIC_0016062.jpg,0.359607,0.298325
data/test/nevus/ISIC_0012551.jpg,0.033075,0.00931235
data/test/nevus/ISIC_0016052.jpg,0.0589921,0.00406063
data/test/nevus/ISIC_0016008.jpg,0.433395,0.186584
data/test/nevus/ISIC_0015949.jpg,0.0772216,0.00319631
data/test/nevus/ISIC_0015956.jpg,0.166537,0.00317832
data/test/nevus/ISIC_0015276.jpg,0.387427,0.00217562
data/test/nevus/ISIC_0015218.jpg,0.0945981,0.00416599
data/test/seborrheic_keratosis/ISIC_0014644.jpg,0.928047,0.00314784
data/test/nevus/ISIC_0016066.jpg,0.784863,0.0366042
data/test/nevus/ISIC_0015960.jpg,0.156981,0.00123281
data/test/nevus/ISIC_0012967.jpg,0.296412,0.242983
data/test/nevus/ISIC_0015369.jpg,0.375824,0.164747
data/test/melanoma/ISIC_0013072.jpg,0.41344,0.127701
data/test/nevus/ISIC_0016026.jpg,0.220528,0.114006
data/test/nevus/ISIC_0014740.jpg,0.497359,0.300342
data/test/seborrheic_keratosis/ISIC_0013085.jpg,0.000183728,0.998732
data/test/nevus/ISIC_0016064.jpg,0.112649,0.317993
data/test/seborrheic_keratosis/ISIC_0014590.jpg,0.0228794,0.134428
data/test/nevus/ISIC_0016005.jpg,0.000471959,0.630244
data/test/nevus/ISIC_0015985.jpg,0.334668,0.0201715
data/test/nevus/ISIC_0013529.jpg,0.0405552,0.00549306
data/test/nevus/ISIC_0015383.jpg,0.00630044,0.000239003
data/test/nevus/ISIC_0014765.jpg,0.148123,0.000398836
data/test/melanoma/ISIC_0015115.jpg,0.597339,0.00419507
data/test/melanoma/ISIC_0015041.jpg,0.986142,3.60927e-05
data/test/melanoma/ISIC_0013565.jpg,0.114971,0.26011
data/test/nevus/ISIC_0013511.jpg,0.0743973,0.160879
data/test/melanoma/ISIC_0014219.jpg,0.419969,0.119779
data/test/melanoma/ISIC_0013766.jpg,0.433614,0.0361142
data/test/nevus/ISIC_0015226.jpg,0.40804,0.00321497
data/test/melanoma/ISIC_0014129.jpg,0.617784,0.0891449
data/test/nevus/ISIC_0014973.jpg,0.607752,0.0131029
data/test/melanoma/ISIC_0015071.jpg,0.773835,0.169161
data/test/nevus/ISIC_0015157.jpg,0.540584,0.0356544
data/test/nevus/ISIC_0015273.jpg,0.125618,0.00903166
data/test/nevus/ISIC_0015953.jpg,0.0103891,0.938904
data/test/nevus/ISIC_0016028.jpg,0.065309,0.125191
data/test/nevus/ISIC_0015436.jpg,0.263923,0.00345671
data/test/melanoma/ISIC_0014233.jpg,0.0608948,0.0318356
data/test/melanoma/ISIC_0014288.jpg,0.61221,0.104325
data/test/nevus/ISIC_0016011.jpg,0.00610765,0.720187
data/test/nevus/ISIC_0015150.jpg,0.882017,0.0159472
data/test/nevus/ISIC_0015202.jpg,0.0726572,4.93988e-07
data/test/nevus/ISIC_0014879.jpg,0.00113525,0.000150926
data/test/nevus/ISIC_0015224.jpg,0.611844,0.00746409
data/test/nevus/ISIC_0015171.jpg,0.0973646,0.0208311
data/test/nevus/ISIC_0014117.jpg,0.0191833,0.000457464
data/test/melanoma/ISIC_0013917.jpg,0.496697,0.0141531
data/test/nevus/ISIC_0015310.jpg,0.00363359,0.0270532
data/test/nevus/ISIC_0015279.jpg,0.0271785,0.00678605
data/test/seborrheic_keratosis/ISIC_0012207.jpg,0.118482,0.782818
data/test/nevus/ISIC_0013911.jpg,0.0534091,0.0495772
data/test/nevus/ISIC_0012484.jpg,0.57192,0.352618
data/test/nevus/ISIC_0013512.jpg,0.383211,0.541368
data/test/melanoma/ISIC_0014284.jpg,0.649003,0.0970024
data/test/nevus/ISIC_0016034.jpg,0.192461,0.211572
data/test/seborrheic_keratosis/ISIC_0013977.jpg,0.0031854,0.174698
data/test/nevus/ISIC_0015149.jpg,0.420321,0.0146595
data/test/nevus/ISIC_0013738.jpg,0.0174615,8.34815e-05
data/test/melanoma/ISIC_0014160.jpg,0.645635,0.151904
data/test/nevus/ISIC_0016022.jpg,0.382935,0.0445875
data/test/nevus/ISIC_0015466.jpg,0.180682,0.00717613
data/test/nevus/ISIC_0014943.jpg,0.028978,0.000319869
data/test/melanoma/ISIC_0014546.jpg,0.504148,0.0636517
data/test/melanoma/ISIC_0012425.jpg,0.00239859,0.0129524
data/test/nevus/ISIC_0016027.jpg,0.0485917,0.176473
data/test/nevus/ISIC_0015989.jpg,0.067086,0.190139
data/test/nevus/ISIC_0015254.jpg,0.85065,0.0203342
data/test/nevus/ISIC_0016046.jpg,0.299969,0.0462061
data/test/melanoma/ISIC_0012758.jpg,0.243606,0.000342758
data/test/nevus/ISIC_0013159.jpg,0.0247066,0.639878
data/test/nevus/ISIC_0015638.jpg,0.576813,0.000212152
data/test/nevus/ISIC_0012904.jpg,0.0169289,0.0641592
data/test/nevus/ISIC_0015331.jpg,0.0693738,0.00265144
data/test/seborrheic_keratosis/ISIC_0012537.jpg,0.114591,0.792644
data/test/melanoma/ISIC_0013588.jpg,0.00656799,0.938499
data/test/nevus/ISIC_0015140.jpg,0.674971,0.0207579
data/test/nevus/ISIC_0015161.jpg,0.00330207,0.0870057
data/test/nevus/ISIC_0016033.jpg,0.12645,0.246313
data/test/seborrheic_keratosis/ISIC_0014503.jpg,0.452422,0.148831
data/test/nevus/ISIC_0015155.jpg,0.000712486,0.064617
data/test/nevus/ISIC_0014944.jpg,0.566674,0.00731251
data/test/seborrheic_keratosis/ISIC_0012852.jpg,0.0281877,0.429621
data/test/nevus/ISIC_0012149.jpg,0.0886093,0.559456
data/test/melanoma/ISIC_0014727.jpg,0.510122,0.313074
data/test/nevus/ISIC_0015997.jpg,0.661667,0.0161629
data/test/nevus/ISIC_0015244.jpg,0.922584,0.00443322
data/test/seborrheic_keratosis/ISIC_0014600.jpg,0.0622189,0.893654
data/test/seborrheic_keratosis/ISIC_0014574.jpg,0.0633781,0.175582
data/test/nevus/ISIC_0013809.jpg,0.512561,0.178419
data/test/seborrheic_keratosis/ISIC_0014627.jpg,0.00381773,0.91818
data/test/nevus/ISIC_0014977.jpg,0.122416,0.00116123
data/test/nevus/ISIC_0015996.jpg,0.456744,0.161694
data/test/nevus/ISIC_0016049.jpg,0.167621,0.0347712
data/test/nevus/ISIC_0015951.jpg,0.18942,0.03383
data/test/nevus/ISIC_0014814.jpg,0.101707,0.037764
data/test/nevus/ISIC_0014792.jpg,0.00760308,0.0134182
data/test/melanoma/ISIC_0015251.jpg,0.272358,0.0237859
data/test/nevus/ISIC_0015978.jpg,0.150506,0.366439
data/test/nevus/ISIC_0016051.jpg,0.0768578,0.269655
data/test/nevus/ISIC_0013966.jpg,0.240331,0.109419
data/test/melanoma/ISIC_0015136.jpg,0.92516,5.91575e-05
data/test/nevus/ISIC_0016025.jpg,0.58539,0.0089033
data/test/melanoma/ISIC_0014349.jpg,0.576708,0.13583
data/test/melanoma/ISIC_0015133.jpg,0.322774,0.000110727
data/test/seborrheic_keratosis/ISIC_0012447.jpg,0.000173309,0.883514
data/test/seborrheic_keratosis/ISIC_0014251.jpg,0.0298979,0.940253
data/test/seborrheic_keratosis/ISIC_0012372.jpg,0.000921073,0.436554
data/test/seborrheic_keratosis/ISIC_0014643.jpg,0.037283,0.835606
data/test/melanoma/ISIC_0014932.jpg,0.121494,0.0105058
data/test/nevus/ISIC_0015943.jpg,0.0359836,0.102433
data/test/nevus/ISIC_0016038.jpg,0.00537049,0.00161767
data/test/nevus/ISIC_0015966.jpg,0.0105508,0.521344
data/test/nevus/ISIC_0015991.jpg,0.541073,0.0406856
data/test/nevus/ISIC_0014822.jpg,0.0657173,0.00463993
data/test/nevus/ISIC_0013216.jpg,0.332873,0.105704
data/test/nevus/ISIC_0013325.jpg,0.116805,0.134345
data/test/melanoma/ISIC_0013925.jpg,0.78863,0.100903
data/test/seborrheic_keratosis/ISIC_0012974.jpg,0.0582032,0.436725
data/test/nevus/ISIC_0015957.jpg,0.0438528,0.752877
data/test/nevus/ISIC_0015293.jpg,0.342926,0.0104461
data/test/nevus/ISIC_0015020.jpg,0.948571,0.0405939
data/test/nevus/ISIC_0015625.jpg,0.0448594,0.00286235
data/test/melanoma/ISIC_0014489.jpg,0.202429,0.0121857
data/test/melanoma/ISIC_0012369.jpg,0.243864,0.112716
data/test/nevus/ISIC_0015386.jpg,0.830392,0.00320206
data/test/nevus/ISIC_0014947.jpg,0.133378,0.00236912
data/test/seborrheic_keratosis/ISIC_0013673.jpg,0.0366006,0.960442
data/test/nevus/ISIC_0013226.jpg,0.272405,0.0499127
data/test/nevus/ISIC_0015176.jpg,0.373561,0.00990591
data/test/nevus/ISIC_0014998.jpg,0.1448,0.118778
data/test/nevus/ISIC_0015948.jpg,0.0738188,0.0127766
data/test/nevus/ISIC_0016056.jpg,0.257992,0.0985018
data/test/melanoma/ISIC_0015206.jpg,0.545021,0.015848
data/test/seborrheic_keratosis/ISIC_0014649.jpg,0.014158,0.977323
data/test/nevus/ISIC_0016035.jpg,0.200922,0.161746
data/test/nevus/ISIC_0016013.jpg,0.098975,0.261964
data/test/nevus/ISIC_0014725.jpg,0.467711,0.00556859
data/test/seborrheic_keratosis/ISIC_0012388.jpg,0.00176685,0.476305
data/test/nevus/ISIC_0014470.jpg,0.0872421,0.882306
data/test/nevus/ISIC_0015416.jpg,0.945594,0.016493
data/test/nevus/ISIC_0015972.jpg,0.150318,0.158584
data/test/seborrheic_keratosis/ISIC_0012240.jpg,0.266889,0.480586
data/test/nevus/ISIC_0015984.jpg,0.000412714,0.000428864
data/test/nevus/ISIC_0015969.jpg,0.00261008,0.644358
data/test/nevus/ISIC_0012941.jpg,0.0006044,0.988437
data/test/nevus/ISIC_0016070.jpg,0.029161,0.0378605
data/test/nevus/ISIC_0015021.jpg,0.00342864,0.725206
data/test/nevus/ISIC_0015968.jpg,0.285125,0.552927
data/test/nevus/ISIC_0015617.jpg,0.118193,0.0118142
data/test/seborrheic_keratosis/ISIC_0012414.jpg,0.186005,0.0315648
data/test/seborrheic_keratosis/ISIC_0012199.jpg,0.646776,0.230573
data/test/nevus/ISIC_0015023.jpg,0.0553356,8.64378e-05
data/test/nevus/ISIC_0014964.jpg,0.0203158,2.49181e-06
data/test/nevus/ISIC_0012837.jpg,0.321244,0.549426
data/test/melanoma/ISIC_0013814.jpg,0.256899,0.379474
data/test/melanoma/ISIC_0014862.jpg,0.900157,0.0106794
data/test/nevus/ISIC_0015179.jpg,0.139072,0.0330195
data/test/melanoma/ISIC_0014027.jpg,0.122242,0.60943
data/test/nevus/ISIC_0015447.jpg,0.0283288,0.00202661
data/test/nevus/ISIC_0015390.jpg,0.815186,0.118637
data/test/melanoma/ISIC_0014319.jpg,0.762809,0.0436397
data/test/nevus/ISIC_0014833.jpg,0.992184,0.00172074
data/test/nevus/ISIC_0015955.jpg,0.172188,0.0883265
data/test/seborrheic_keratosis/ISIC_0014500.jpg,0.55408,0.210584
data/test/seborrheic_keratosis/ISIC_0013281.jpg,0.0435339,0.929408
data/test/nevus/ISIC_0015975.jpg,0.105113,0.013525
data/test/nevus/ISIC_0015537.jpg,0.282885,0.000704865
data/test/nevus/ISIC_0014942.jpg,0.000997425,4.64322e-05
data/test/nevus/ISIC_0015223.jpg,0.148124,0.00115944
data/test/seborrheic_keratosis/ISIC_0012387.jpg,9.54664e-05,0.99818
data/test/nevus/ISIC_0015212.jpg,0.0108956,0.000112507
data/test/melanoma/ISIC_0014542.jpg,0.746298,0.0148614
data/test/nevus/ISIC_0015207.jpg,0.195965,0.0107448
data/test/melanoma/ISIC_0013842.jpg,0.256798,0.262547
data/test/nevus/ISIC_0015976.jpg,0.0881704,0.00415704
data/test/melanoma/ISIC_0013739.jpg,0.476588,0.429869
data/test/seborrheic_keratosis/ISIC_0012248.jpg,0.00348445,0.015564
data/test/nevus/ISIC_0016063.jpg,0.237129,0.0114672
data/test/nevus/ISIC_0016071.jpg,0.269411,0.00334946
data/test/nevus/ISIC_0015245.jpg,0.00409357,0.781593
data/test/seborrheic_keratosis/ISIC_0014409.jpg,0.348143,0.0123042
data/test/nevus/ISIC_0014941.jpg,0.0103523,8.0971e-05
data/test/melanoma/ISIC_0013696.jpg,0.861813,0.0478649
data/test/nevus/ISIC_0016053.jpg,0.139911,0.0173162
data/test/seborrheic_keratosis/ISIC_0014629.jpg,0.00340508,0.98705
data/test/nevus/ISIC_0013600.jpg,0.175998,0.776055
data/test/nevus/ISIC_0016054.jpg,0.0357096,0.688217
data/test/nevus/ISIC_0016068.jpg,0.774276,0.0555138
data/test/nevus/ISIC_0013045.jpg,0.298353,0.00506908
data/test/nevus/ISIC_0014921.jpg,0.0200083,0.000253534
data/test/melanoma/ISIC_0015132.jpg,0.934945,0.0444166
data/test/seborrheic_keratosis/ISIC_0014392.jpg,0.888478,0.110518
data/test/nevus/ISIC_0016069.jpg,0.281226,0.00919292
data/test/seborrheic_keratosis/ISIC_0012358.jpg,0.651805,0.0307564
data/test/nevus/ISIC_0014938.jpg,0.990046,9.16244e-05
data/test/seborrheic_keratosis/ISIC_0012428.jpg,0.0264409,0.0280196
data/test/nevus/ISIC_0014786.jpg,0.695821,0.00257463
data/test/nevus/ISIC_0014936.jpg,0.212348,0.0021498
data/test/seborrheic_keratosis/ISIC_0013169.jpg,0.0557967,0.446291
data/test/nevus/ISIC_0014863.jpg,0.211484,0.0332502
